net_manager,purchase_area,street,zipcode_from,zipcode_to,city,num_connections,delivery_perc,perc_of_active_connections,type_conn_perc,type_of_connection,annual_consume
8716912000008,871691280000000008,Mortonhof,7908AP,7908AP,HOOGEVEEN,27.0,96.3,100.0,48.0,1x25,2715
8716912000008,871691280000000008,Listerhof,7908AR,7908AR,HOOGEVEEN,18.0,100.0,100.0,61.0,1x40,3190
8716912000008,871691280000000008,Listerhof,7908AS,7908AS,HOOGEVEEN,18.0,100.0,100.0,50.0,1x40,2323
8716912000008,871691280000000008,Mendelhof,7908AT,7908AT,HOOGEVEEN,30.0,100.0,100.0,50.0,1x25,3127
8716912000008,871691280000000008,Mantinghstraat,7908AV,7908AV,HOOGEVEEN,28.0,100.0,100.0,57.0,1x40,3389
8716912000008,871691280000000008,Mantinghstraat,7908AW,7908AW,HOOGEVEEN,25.0,100.0,100.0,72.0,1x40,3070
8716912000008,871691280000000008,Mantinghstraat,7908AX,7908AX,HOOGEVEEN,26.0,96.15,100.0,73.0,1x40,3182
8716912000008,871691280000000008,Mantinghstraat,7908AZ,7908AZ,HOOGEVEEN,22.0,100.0,100.0,59.0,1x40,2821
8716912000008,871691280000000008,Landsteinerhof,7908BA,7908BB,HOOGEVEEN,25.0,100.0,100.0,64.0,1x40,4091
8716912000008,871691280000000008,Landsteinerhof,7908BC,7908BC,HOOGEVEEN,16.0,81.25,100.0,44.0,1x40,3583
8716912000008,871691280000000008,Laveranhof,7908BD,7908BD,HOOGEVEEN,13.0,100.0,100.0,85.0,1x40,2900
8716912000008,871691280000000008,Laveranhof,7908BE,7908BE,HOOGEVEEN,10.0,100.0,100.0,60.0,1x40,3314
8716912000008,871691280000000008,Laveranhof,7908BG,7908BH,HOOGEVEEN,34.0,100.0,100.0,50.0,1x40,3237
8716912000008,871691280000000008,van Leeuwenhoekstraat,7908BJ,7908BJ,HOOGEVEEN,18.0,100.0,100.0,39.0,3x25,6886
8716912000008,871691280000000008,van Leeuwenhoekstraat,7908BK,7908BK,HOOGEVEEN,19.0,100.0,100.0,68.0,1x40,3012
8716912000008,871691280000000008,van Leeuwenhoekstraat,7908BL,7908BL,HOOGEVEEN,12.0,91.67,100.0,42.0,1x40,2931
8716912000008,871691280000000008,van Leeuwenhoekstraat,7908BM,7908BM,HOOGEVEEN,15.0,93.33,100.0,53.0,1x40,4224
8716912000008,871691280000000008,van Leeuwenhoekstraat,7908BN,7908BN,HOOGEVEEN,23.0,100.0,100.0,39.0,1x40,3493
8716912000008,871691280000000008,Eykmanhof,7908BP,7908BP,HOOGEVEEN,17.0,100.0,100.0,65.0,1x40,3390
8716912000008,871691280000000008,Eykmanhof,7908BR,7908BR,HOOGEVEEN,13.0,100.0,100.0,54.0,1x40,3262
8716912000008,871691280000000008,Behringhof,7908BS,7908BS,HOOGEVEEN,13.0,100.0,100.0,85.0,1x40,3412
8716912000008,871691280000000008,Behringhof,7908BT,7908BT,HOOGEVEEN,22.0,100.0,100.0,64.0,1x40,3269
8716912000008,871691280000000008,Braillehof,7908BV,7908BV,HOOGEVEEN,14.0,100.0,100.0,50.0,1x40,3355
8716912000008,871691280000000008,Braillehof,7908BW,7908BW,HOOGEVEEN,15.0,100.0,100.0,47.0,1x40,3768
8716912000008,871691280000000008,Aletta Jacobshof,7908BX,7908BX,HOOGEVEEN,16.0,100.0,100.0,50.0,1x40,4403
8716912000008,871691280000000008,Aletta Jacobshof,7908BZ,7908BZ,HOOGEVEEN,18.0,100.0,100.0,44.0,1x25,3040
8716912000008,871691280000000008,Zanderhof,7908CA,7908CA,HOOGEVEEN,17.0,100.0,100.0,65.0,1x40,3562
8716912000008,871691280000000008,Zanderhof,7908CB,7908CB,HOOGEVEEN,19.0,84.21,100.0,47.0,1x40,3516
8716912000008,871691280000000008,Zanderhof,7908CC,7908CC,HOOGEVEEN,11.0,81.82,100.0,36.0,1x40,2778
8716912000008,871691280000000008,Schuttevaer,7908DA,7908DA,HOOGEVEEN,21.0,100.0,100.0,38.0,1x25,3708
8716912000008,871691280000000008,Schuttevaer,7908DB,7908DB,HOOGEVEEN,28.0,100.0,100.0,71.0,1x40,3557
8716912000008,871691280000000008,Sloutersverlaat,7908DC,7908DC,HOOGEVEEN,16.0,100.0,100.0,56.0,1x40,2616
8716912000008,871691280000000008,Sloutersverlaat,7908DD,7908DD,HOOGEVEEN,13.0,100.0,100.0,62.0,1x40,2896
8716912000008,871691280000000008,Sloutersverlaat,7908DE,7908DE,HOOGEVEEN,18.0,94.44,100.0,61.0,1x25,3711
8716912000008,871691280000000008,De Schoener,7908DG,7908DG,HOOGEVEEN,12.0,83.33,100.0,50.0,1x40,4290
8716912000008,871691280000000008,De Spits,7908DH,7908DH,HOOGEVEEN,17.0,100.0,100.0,65.0,1x40,3640
8716912000008,871691280000000008,De Spits,7908DJ,7908DK,HOOGEVEEN,15.0,100.0,100.0,67.0,1x40,2871
8716912000008,871691280000000008,De Snikke,7908DL,7908DL,HOOGEVEEN,24.0,100.0,100.0,58.0,1x40,4204
8716912000008,871691280000000008,De Snikke,7908DM,7908DM,HOOGEVEEN,18.0,100.0,100.0,39.0,1x40,3551
8716912000008,871691280000000008,De Schokker,7908DN,7908DN,HOOGEVEEN,10.0,100.0,100.0,60.0,1x40,3926
8716912000008,871691280000000008,De Schokker,7908DP,7908DP,HOOGEVEEN,10.0,90.0,100.0,60.0,1x40,3456
8716912000008,871691280000000008,Oldebaasverlaat,7908DR,7908DR,HOOGEVEEN,21.0,95.24,100.0,52.0,1x40,3655
8716912000008,871691280000000008,De Tjalk,7908DS,7908DS,HOOGEVEEN,12.0,91.67,100.0,50.0,1x25,3343
8716912000008,871691280000000008,De Punter,7908DT,7908DT,HOOGEVEEN,25.0,96.0,100.0,60.0,1x40,3819
8716912000008,871691280000000008,De Punter,7908DV,7908DV,HOOGEVEEN,12.0,100.0,100.0,50.0,1x25,2609
8716912000008,871691280000000008,De Punter,7908DW,7908DW,HOOGEVEEN,19.0,100.0,100.0,63.0,1x25,2918
8716912000008,871691280000000008,Schutlandenweg,7908DX,7908DZ,HOOGEVEEN,41.0,100.0,100.0,98.0,3x25,5676
8716912000008,871691280000000008,De Kogge,7908EA,7908EA,HOOGEVEEN,22.0,100.0,100.0,55.0,1x40,3376
8716912000008,871691280000000008,De Kogge,7908EB,7908EB,HOOGEVEEN,26.0,96.15,100.0,54.0,1x40,3571
8716912000008,871691280000000008,De Praam,7908EC,7908EC,HOOGEVEEN,11.0,100.0,100.0,73.0,1x40,3751
8716912000008,871691280000000008,De Praam,7908ED,7908EE,HOOGEVEEN,30.0,96.67,100.0,40.0,1x40,6179
8716912000008,871691280000000008,De Kempenaar,7908EG,7908EG,HOOGEVEEN,19.0,94.74,100.0,58.0,3x25,3085
8716912000008,871691280000000008,De Aak,7908EH,7908EH,HOOGEVEEN,16.0,100.0,100.0,69.0,1x40,2968
8716912000008,871691280000000008,De Aak,7908EJ,7908EJ,HOOGEVEEN,22.0,100.0,100.0,82.0,1x25,1973
8716912000008,871691280000000008,De Aak,7908EK,7908EK,HOOGEVEEN,16.0,100.0,100.0,50.0,1x25,3329
8716912000008,871691280000000008,De Aak,7908EL,7908EL,HOOGEVEEN,20.0,100.0,100.0,70.0,1x25,3029
8716912000008,871691280000000008,De Aak,7908EM,7908EM,HOOGEVEEN,14.0,100.0,100.0,50.0,1x25,2317
8716912000008,871691280000000008,De Boeier,7908EN,7908EN,HOOGEVEEN,26.0,100.0,100.0,65.0,1x40,2988
8716912000008,871691280000000008,De Helling,7908EP,7908EP,HOOGEVEEN,18.0,100.0,100.0,56.0,1x40,3980
8716912000008,871691280000000008,De Helling,7908ER,7908ES,HOOGEVEEN,19.0,100.0,100.0,79.0,1x40,4561
8716912000008,871691280000000008,De Klipper,7908ET,7908GB,HOOGEVEEN,46.0,100.0,100.0,46.0,1x40,4956
8716912000008,871691280000000008,Schuttevaer,7908GC,7908GC,HOOGEVEEN,14.0,100.0,100.0,57.0,1x40,2330
8716912000008,871691280000000008,Schuttevaer,7908GD,7908GD,HOOGEVEEN,22.0,100.0,100.0,55.0,1x25,2536
8716912000008,871691280000000008,Schuttevaer,7908GE,7908GG,HOOGEVEEN,27.0,96.3,100.0,48.0,1x40,3102
8716912000008,871691280000000008,Het Anker,7908GH,7908GH,HOOGEVEEN,16.0,100.0,100.0,81.0,1x25,2717
8716912000008,871691280000000008,Het Anker,7908GJ,7908GK,HOOGEVEEN,29.0,100.0,100.0,83.0,1x25,2028
8716912000008,871691280000000008,Het Anker,7908GL,7908GL,HOOGEVEEN,20.0,100.0,100.0,45.0,1x40,2585
8716912000008,871691280000000008,Het Anker,7908GM,7908GM,HOOGEVEEN,16.0,100.0,100.0,88.0,1x25,2555
8716912000008,871691280000000008,Het Roer,7908GN,7908GN,HOOGEVEEN,11.0,100.0,100.0,55.0,1x25,2976
8716912000008,871691280000000008,De Kajuit,7908GP,7908GP,HOOGEVEEN,11.0,100.0,100.0,45.0,1x25,2148
8716912000008,871691280000000008,De Kajuit,7908GR,7908GR,HOOGEVEEN,12.0,100.0,100.0,75.0,1x40,3531
8716912000008,871691280000000008,De Kajuit,7908GS,7908GS,HOOGEVEEN,10.0,100.0,100.0,70.0,1x25,2989
8716912000008,871691280000000008,Donau,7908HA,7908HB,HOOGEVEEN,16.0,93.75,87.5,31.0,3x50,13856
8716912000008,871691280000000008,Jos van Aalderenlaan,7908HC,7908HD,HOOGEVEEN,47.0,100.0,100.0,81.0,1x40,5569
8716912000008,871691280000000008,Dollard,7908HE,7908HE,HOOGEVEEN,14.0,100.0,100.0,100.0,1x40,3339
8716912000008,871691280000000008,Merwede,7908HG,7908HG,HOOGEVEEN,42.0,97.62,100.0,88.0,1x40,3837
8716912000008,871691280000000008,Biesbosch,7908HH,7908HH,HOOGEVEEN,28.0,96.43,100.0,100.0,1x40,3790
8716912000008,871691280000000008,Biesbosch,7908HJ,7908HJ,HOOGEVEEN,25.0,100.0,100.0,100.0,1x40,3467
8716912000008,871691280000000008,Eems,7908HK,7908HL,HOOGEVEEN,43.0,93.02,100.0,79.0,1x40,3781
8716912000008,871691280000000008,Schelde,7908HM,7908HM,HOOGEVEEN,15.0,80.0,100.0,93.0,1x40,3438
8716912000008,871691280000000008,IJssel,7908HN,7908HN,HOOGEVEEN,46.0,100.0,100.0,98.0,1x40,2155
8716912000008,871691280000000008,Lek,7908HP,7908HP,HOOGEVEEN,13.0,92.31,100.0,62.0,1x40,3415
8716912000008,871691280000000008,Rijn,7908HR,7908HR,HOOGEVEEN,33.0,100.0,100.0,88.0,1x40,3310
8716912000008,871691280000000008,Waal,7908HS,7908HS,HOOGEVEEN,23.0,100.0,100.0,96.0,1x40,2855
8716912000008,871691280000000008,Maas,7908HT,7908HT,HOOGEVEEN,22.0,95.45,100.0,91.0,1x40,2538
8716912000008,871691280000000008,Vecht,7908HV,7908HV,HOOGEVEEN,35.0,100.0,100.0,97.0,3x25,4111
8716912000008,871691280000000008,Schelde,7908HW,7908HW,HOOGEVEEN,19.0,100.0,100.0,89.0,1x40,3279
8716912000008,871691280000000008,De Plecht,7908KA,7908KA,HOOGEVEEN,21.0,100.0,100.0,67.0,1x25,2124
8716912000008,871691280000000008,De Plecht,7908KB,7908KC,HOOGEVEEN,24.0,100.0,100.0,67.0,1x40,2846
8716912000008,871691280000000008,De Plecht,7908KD,7908KD,HOOGEVEEN,18.0,100.0,100.0,61.0,1x40,3251
8716912000008,871691280000000008,Het Roefje,7908KE,7908KE,HOOGEVEEN,23.0,95.65,100.0,57.0,1x40,4698
8716912000008,871691280000000008,Het Roefje,7908KG,7908KH,HOOGEVEEN,26.0,96.15,100.0,54.0,1x40,3484
8716912000008,871691280000000008,De Boeg,7908KJ,7908KJ,HOOGEVEEN,20.0,95.0,100.0,55.0,1x40,2720
8716912000008,871691280000000008,De Boeg,7908KK,7908KK,HOOGEVEEN,14.0,100.0,100.0,64.0,1x40,3463
8716912000008,871691280000000008,De Kiel,7908LA,7908LA,HOOGEVEEN,22.0,100.0,100.0,64.0,1x40,2931
8716912000008,871691280000000008,De Kiel,7908LB,7908LB,HOOGEVEEN,14.0,100.0,100.0,86.0,1x25,2056
8716912000008,871691280000000008,De Kiel,7908LC,7908LC,HOOGEVEEN,22.0,100.0,100.0,68.0,1x25,2588
8716912000008,871691280000000008,De Waring,7908LD,7908LD,HOOGEVEEN,15.0,100.0,100.0,67.0,1x40,3854
8716912000008,871691280000000008,De Waring,7908LE,7908LE,HOOGEVEEN,23.0,100.0,100.0,57.0,1x40,3165
8716912000008,871691280000000008,De Waring,7908LG,7908LG,HOOGEVEEN,22.0,90.91,100.0,59.0,1x40,3693
8716912000008,871691280000000008,De Mast,7908LH,7908LH,HOOGEVEEN,12.0,100.0,100.0,100.0,1x40,3945
8716912000008,871691280000000008,De Mast,7908LJ,7908LK,HOOGEVEEN,20.0,95.0,100.0,45.0,1x40,2063
8716912000008,871691280000000008,De Ploeger,7908LL,7908LM,HOOGEVEEN,40.0,100.0,100.0,88.0,1x40,4771
8716912000008,871691280000000008,De Maaier,7908LN,7908LN,HOOGEVEEN,38.0,100.0,100.0,95.0,1x40,2926
8716912000008,871691280000000008,De Zaaier,7908LP,7908MA,HOOGEVEEN,41.0,100.0,100.0,80.0,1x40,4942
8716912000008,871691280000000008,Haverkamp,7908MB,7908MB,HOOGEVEEN,16.0,100.0,100.0,69.0,1x25,3493
8716912000008,871691280000000008,Maiskamp,7908MC,7908MD,HOOGEVEEN,22.0,95.45,100.0,64.0,1x40,3383
8716912000008,871691280000000008,Vlaskamp,7908ME,7908ME,HOOGEVEEN,25.0,100.0,100.0,52.0,1x40,3182
8716912000008,871691280000000008,Hennepkamp,7908MG,7908MG,HOOGEVEEN,14.0,100.0,100.0,57.0,1x40,3556
8716912000008,871691280000000008,Klaverkamp,7908MH,7908MH,HOOGEVEEN,25.0,100.0,100.0,48.0,1x40,3922
8716912000008,871691280000000008,Klaverkamp,7908MJ,7908MJ,HOOGEVEEN,22.0,90.91,100.0,41.0,1x25,3523
8716912000008,871691280000000008,Klaverkamp,7908MK,7908MK,HOOGEVEEN,25.0,92.0,100.0,56.0,1x40,3638
8716912000008,871691280000000008,Klaverkamp,7908ML,7908ML,HOOGEVEEN,16.0,93.75,100.0,56.0,1x40,4189
8716912000008,871691280000000008,Roggekamp,7908MN,7908MN,HOOGEVEEN,16.0,68.75,100.0,56.0,1x25,3562
8716912000008,871691280000000008,Roggekamp,7908MP,7908MP,HOOGEVEEN,33.0,84.85,100.0,48.0,1x25,3619
8716912000008,871691280000000008,Tarwekamp,7908MR,7908MR,HOOGEVEEN,21.0,100.0,100.0,48.0,1x25,3684
8716912000008,871691280000000008,Tarwekamp,7908MS,7908MS,HOOGEVEEN,17.0,100.0,100.0,53.0,1x40,3745
8716912000008,871691280000000008,Korenstraat,7908MT,7908MT,HOOGEVEEN,18.0,100.0,100.0,61.0,1x25,4194
8716912000008,871691280000000008,Korenstraat,7908MV,7908MV,HOOGEVEEN,14.0,100.0,100.0,43.0,1x40,3595
8716912000008,871691280000000008,Reuvenkamp,7908MX,7908MX,HOOGEVEEN,12.0,91.67,100.0,75.0,1x25,1873
8716912000008,871691280000000008,Gerstekamp,7908MZ,7908MZ,HOOGEVEEN,10.0,90.0,100.0,70.0,3x25,5283
8716912000008,871691280000000008,De Zaaier,7908NA,7908NA,HOOGEVEEN,16.0,100.0,100.0,94.0,1x25,4477
8716912000008,871691280000000008,De Zaaier,7908NB,7908NB,HOOGEVEEN,18.0,100.0,100.0,89.0,1x25,1273
8716912000008,871691280000000008,De Zaaier,7908NC,7908NC,HOOGEVEEN,18.0,100.0,100.0,100.0,1x25,1191
8716912000008,871691280000000008,De Zaaier,7908ND,7908ND,HOOGEVEEN,18.0,100.0,100.0,89.0,1x25,1298
8716912000008,871691280000000008,De Zicht,7908NE,7908NG,HOOGEVEEN,18.0,83.33,100.0,56.0,1x40,5368
8716912000008,871691280000000008,De Welhaak,7908NH,7908NH,HOOGEVEEN,15.0,73.33,100.0,47.0,1x25,3720
8716912000008,871691280000000008,De Garve,7908NJ,7908NJ,HOOGEVEEN,40.0,97.5,100.0,75.0,1x25,3745
8716912000008,871691280000000008,De Beugel,7908NK,7908NK,HOOGEVEEN,26.0,92.31,100.0,50.0,1x25,4108
8716912000008,871691280000000008,Korenstraat,7908NL,7908NL,HOOGEVEEN,37.0,97.3,100.0,59.0,1x25,5094
8716912000008,871691280000000008,De Wanne,7908NM,7908NM,HOOGEVEEN,34.0,91.18,100.0,47.0,1x25,3533
8716912000008,871691280000000008,Korenstraat,7908NN,7908NN,HOOGEVEEN,16.0,93.75,100.0,56.0,1x40,3003
8716912000008,871691280000000008,De Drift,7908NP,7908NP,HOOGEVEEN,20.0,95.0,100.0,50.0,3x25,5355
8716912000008,871691280000000008,De Schoof,7908NR,7908NR,HOOGEVEEN,16.0,100.0,100.0,75.0,1x40,3317
8716912000008,871691280000000008,De Schoof,7908NS,7908NS,HOOGEVEEN,25.0,92.0,100.0,40.0,1x40,3692
8716912000008,871691280000000008,Het Zeyvat,7908NT,7908NT,HOOGEVEEN,15.0,80.0,100.0,40.0,1x25,4066
8716912000008,871691280000000008,De Drift,7908NV,7908NV,HOOGEVEEN,45.0,84.44,100.0,69.0,1x40,4114
8716912000008,871691280000000008,De Teems,7908NW,7908NW,HOOGEVEEN,16.0,100.0,100.0,81.0,1x40,3595
8716912000008,871691280000000008,De Karn,7908NX,7908NX,HOOGEVEEN,13.0,100.0,100.0,77.0,1x40,6705
8716912000008,871691280000000008,De Wrongel,7908NZ,7908NZ,HOOGEVEEN,28.0,96.43,100.0,79.0,1x40,3725
8716912000008,871691280000000008,De Zende,7908PA,7908PA,HOOGEVEEN,35.0,85.71,100.0,63.0,1x25,3546
8716912000008,871691280000000008,Tilber,7908PB,7908PB,HOOGEVEEN,16.0,87.5,100.0,44.0,1x40,13848
8716912000008,871691280000000008,De Zende,7908PC,7908PE,HOOGEVEEN,28.0,92.86,100.0,61.0,1x40,4022
8716912000008,871691280000000008,De Wezeboom,7908PG,7908PG,HOOGEVEEN,22.0,100.0,100.0,100.0,1x40,3771
8716912000008,871691280000000008,De Vlegel,7908PH,7908PH,HOOGEVEEN,16.0,75.0,100.0,75.0,1x40,3754
8716912000008,871691280000000008,De Vlegel,7908PJ,7908PJ,HOOGEVEEN,22.0,90.91,100.0,86.0,1x40,4020
8716912000008,871691280000000008,Witbol,7908RA,7908RA,HOOGEVEEN,25.0,96.0,100.0,56.0,1x40,3313
8716912000008,871691280000000008,Smele,7908RB,7908RB,HOOGEVEEN,14.0,100.0,100.0,86.0,1x40,3112
8716912000008,871691280000000008,Groenland,7908RC,7908RC,HOOGEVEEN,21.0,80.95,100.0,57.0,1x40,3420
8716912000008,871691280000000008,Flokstrapad,7908RD,7908RE,HOOGEVEEN,30.0,86.67,100.0,67.0,1x40,4043
8716912000008,871691280000000008,Parelgras,7908RG,7908RG,HOOGEVEEN,12.0,66.67,100.0,50.0,1x40,3567
8716912000008,871691280000000008,Dravik,7908RH,7908RH,HOOGEVEEN,18.0,77.78,100.0,50.0,1x40,4827
8716912000008,871691280000000008,Dravik,7908RJ,7908RJ,HOOGEVEEN,16.0,81.25,100.0,63.0,1x40,3641
8716912000008,871691280000000008,De Pulle,7908RK,7908RK,HOOGEVEEN,14.0,100.0,100.0,79.0,1x40,3369
8716912000008,871691280000000008,De Pulle,7908RL,7908RL,HOOGEVEEN,12.0,91.67,100.0,92.0,1x40,3594
8716912000008,871691280000000008,Het Loo,7908XD,7908XD,HOOGEVEEN,23.0,91.3,86.96,61.0,3x25,6379
8716912000008,871691280000000008,Reekalf,7908XG,7908XG,HOOGEVEEN,17.0,76.47,100.0,59.0,3x25,4750
8716912000008,871691280000000008,Eekhoorn,7908XH,7908XH,HOOGEVEEN,14.0,64.29,100.0,43.0,3x25,5050
8716912000008,871691280000000008,Damhert,7908XJ,7908XJ,HOOGEVEEN,19.0,78.95,100.0,74.0,3x25,6063
8716912000008,871691280000000008,Boommarter,7908XM,7909AB,HOOGEVEEN,27.0,100.0,96.3,78.0,1x25,3366
8716912000008,871691280000000008,Pasteurhof,7909AC,7909AC,HOOGEVEEN,16.0,100.0,100.0,94.0,1x25,2710
8716912000008,871691280000000008,Pasteurhof,7909AD,7909AD,HOOGEVEEN,15.0,100.0,100.0,93.0,1x25,2535
8716912000008,871691280000000008,Semmelweiszstraat,7909AE,7909AE,HOOGEVEEN,16.0,100.0,100.0,81.0,1x25,3306
8716912000008,871691280000000008,Boerhaavehof,7909AG,7909AG,HOOGEVEEN,16.0,100.0,100.0,88.0,1x25,3251
8716912000008,871691280000000008,Boerhaavehof,7909AH,7909AH,HOOGEVEEN,14.0,100.0,100.0,86.0,1x25,3181
8716912000008,871691280000000008,Kochstraat,7909AJ,7909AJ,HOOGEVEEN,18.0,100.0,100.0,89.0,1x25,3453
8716912000008,871691280000000008,Kochstraat,7909AK,7909AK,HOOGEVEEN,24.0,100.0,100.0,88.0,1x25,4588
8716912000008,871691280000000008,Dunanthof,7909AL,7909AL,HOOGEVEEN,13.0,100.0,100.0,62.0,1x25,2700
8716912000008,871691280000000008,Rontgenhof,7909AM,7909AM,HOOGEVEEN,22.0,100.0,100.0,82.0,1x25,3438
8716912000008,871691280000000008,Rontgenhof,7909AN,7909AN,HOOGEVEEN,10.0,100.0,100.0,80.0,1x25,3912
8716912000008,871691280000000008,Mathijsenstraat,7909AP,7909AP,HOOGEVEEN,10.0,100.0,100.0,80.0,1x25,3465
8716912000008,871691280000000008,Fleminghof,7909AR,7909AR,HOOGEVEEN,20.0,100.0,100.0,90.0,1x25,4004
8716912000008,871691280000000008,Fleminghof,7909AS,7909AS,HOOGEVEEN,19.0,94.74,100.0,89.0,1x25,3124
8716912000008,871691280000000008,Fleminghof,7909AT,7909AT,HOOGEVEEN,11.0,100.0,100.0,91.0,1x25,3463
8716912000008,871691280000000008,Schweitzerstraat,7909AV,7909AV,HOOGEVEEN,39.0,100.0,100.0,51.0,1x40,4157
8716912000008,871691280000000008,Schweitzerstraat,7909AW,7909AX,HOOGEVEEN,31.0,100.0,100.0,84.0,1x25,3223
8716912000008,871691280000000008,Schweitzerstraat,7909AZ,7909BA,HOOGEVEEN,22.0,81.82,100.0,45.0,1x25,3440
8716912000008,871691280000000008,Bethesdastraat,7909BB,7909BB,HOOGEVEEN,23.0,100.0,100.0,61.0,1x25,4575
8716912000008,871691280000000008,Bethesdastraat,7909BC,7909BC,HOOGEVEEN,10.0,100.0,100.0,90.0,1x25,3188
8716912000008,871691280000000008,Het Hoge Holt,7909BE,7909BE,HOOGEVEEN,11.0,81.82,100.0,82.0,3x25,6578
8716912000008,871691280000000008,Het Hoge Holt,7909BG,7909BG,HOOGEVEEN,12.0,75.0,100.0,75.0,3x25,4476
8716912000008,871691280000000008,Het Hoge Holt,7909BH,7909BL,HOOGEVEEN,24.0,87.5,100.0,67.0,3x25,4542
8716912000008,871691280000000008,Het Lage Holt,7909BM,7909BM,HOOGEVEEN,12.0,100.0,100.0,50.0,1x40,2953
8716912000008,871691280000000008,Het Lage Holt,7909BN,7909BP,HOOGEVEEN,19.0,100.0,100.0,74.0,3x25,5081
8716912000008,871691280000000008,Curiestraat,7909BS,7909BS,HOOGEVEEN,10.0,100.0,100.0,100.0,1x25,2996
8716912000008,871691280000000008,Curiestraat,7909BT,7909BT,HOOGEVEEN,22.0,100.0,100.0,77.0,1x25,3385
8716912000008,871691280000000008,Curiestraat,7909BV,7909BV,HOOGEVEEN,20.0,95.0,100.0,85.0,1x25,3403
8716912000008,871691280000000008,Klaverblad A 37,7909CA,7909CE,HOOGEVEEN,15.0,100.0,100.0,40.0,3x25,15632
8716912000008,871691280000000008,De Tellinghorst,7909CG,7909CH,HOOGEVEEN,20.0,90.0,100.0,45.0,1x25,3448
8716912000008,871691280000000008,De Holtmaden,7909CJ,7909CK,HOOGEVEEN,16.0,93.75,100.0,56.0,3x25,4517
8716912000008,871691280000000008,De Holtmaden,7909CL,7909CP,HOOGEVEEN,37.0,89.19,100.0,41.0,3x25,3566
8716912000008,871691280000000008,De Westmaden,7909CR,7909CR,HOOGEVEEN,14.0,78.57,100.0,64.0,3x25,3308
8716912000008,871691280000000008,De Westmaden,7909CS,7909CS,HOOGEVEEN,13.0,92.31,100.0,46.0,1x40,3666
8716912000008,871691280000000008,Jennerstraat,7909EA,7909EA,HOOGEVEEN,24.0,100.0,100.0,100.0,1x25,2142
8716912000008,871691280000000008,Jennerstraat,7909EB,7909EB,HOOGEVEEN,15.0,100.0,100.0,73.0,1x25,5511
8716912000008,871691280000000008,Jennerstraat,7909EC,7909EC,HOOGEVEEN,14.0,100.0,100.0,79.0,1x25,1591
8716912000008,871691280000000008,Jennerstraat,7909ED,7909ED,HOOGEVEEN,14.0,100.0,100.0,86.0,1x25,1652
8716912000008,871691280000000008,Jennerstraat,7909EE,7909EE,HOOGEVEEN,13.0,100.0,92.31,77.0,1x25,1703
8716912000008,871691280000000008,Jennerstraat,7909EG,7909EG,HOOGEVEEN,17.0,100.0,94.12,82.0,1x25,1886
8716912000008,871691280000000008,Kolffstraat,7909EH,7909EH,HOOGEVEEN,16.0,100.0,100.0,100.0,1x25,1647
8716912000008,871691280000000008,Kolffstraat,7909EJ,7909EJ,HOOGEVEEN,25.0,100.0,100.0,96.0,1x25,1899
8716912000008,871691280000000008,Curiestraat,7909GA,7909GA,HOOGEVEEN,21.0,100.0,100.0,71.0,1x25,3257
8716912000008,871691280000000008,Curiestraat,7909GB,7909GB,HOOGEVEEN,21.0,100.0,100.0,95.0,1x25,1388
8716912000008,871691280000000008,Curiestraat,7909GC,7909GC,HOOGEVEEN,10.0,100.0,100.0,80.0,1x25,1293
8716912000008,871691280000000008,Curiestraat,7909GD,7909GD,HOOGEVEEN,20.0,100.0,100.0,90.0,1x25,3024
8716912000008,871691280000000008,Curiestraat,7909GE,7909GE,HOOGEVEEN,21.0,100.0,100.0,76.0,1x25,1285
8716912000008,871691280000000008,Curiestraat,7909GG,7909GG,HOOGEVEEN,10.0,100.0,100.0,90.0,1x25,1602
8716912000008,871691280000000008,Curiestraat,7909GH,7909GH,HOOGEVEEN,15.0,100.0,100.0,87.0,1x40,3459
8716912000008,871691280000000008,Dunanthof,7909GJ,7909GJ,HOOGEVEEN,28.0,100.0,100.0,89.0,1x25,1464
8716912000008,871691280000000008,Watermunt,7909HA,7909HA,HOOGEVEEN,12.0,75.0,100.0,50.0,3x25,3888
8716912000008,871691280000000008,Wederik,7909HB,7909HC,HOOGEVEEN,15.0,100.0,100.0,67.0,1x40,4232
8716912000008,871691280000000008,Kalmoes,7909HD,7909HE,HOOGEVEEN,20.0,85.0,100.0,50.0,3x25,4107
8716912000008,871691280000000008,Dotterbloem,7909HG,7909HG,HOOGEVEEN,23.0,95.65,100.0,70.0,1x40,4278
8716912000008,871691280000000008,Oeverzegge,7909HH,7909HJ,HOOGEVEEN,27.0,85.19,100.0,52.0,1x40,3548
8716912000008,871691280000000008,Pijlkruid,7909HK,7909HK,HOOGEVEEN,18.0,77.78,100.0,67.0,1x40,4106
8716912000008,871691280000000008,Zwanebloem,7909HL,7909HL,HOOGEVEEN,18.0,72.22,100.0,44.0,1x40,3954
8716912000008,871691280000000008,Zwanebloem,7909HM,7909HM,HOOGEVEEN,21.0,80.95,100.0,48.0,1x40,3602
8716912000008,871691280000000008,Violier,7909HN,7909HN,HOOGEVEEN,14.0,100.0,100.0,100.0,1x40,2759
8716912000008,871691280000000008,Rietland,7909HP,7909HP,HOOGEVEEN,22.0,81.82,100.0,45.0,3x25,4667
8716912000008,871691280000000008,Weegbree,7909HR,7909HR,HOOGEVEEN,17.0,76.47,100.0,59.0,1x40,3348
